Sector	Longitude	LAC	CI	Azimuth	Downtilt	SiteCHName	Height	CoverType	CDUTYPE	Latitude
31DA031	114.07065	10166	3921	55						22.52736
31DA032	114.07065	10166	3922	150						22.52736
31GA011	114.07065	10166	3931	55						22.52736
31GA012	114.07065	10166	3932	140						22.52736
31GA013	114.07065	10166	3933	190						22.52736
31GA013	114.07065	10166	3933	230						22.52736
31GA021	114.06466	10166	3941	25						22.53096
31GA022	114.06466	10166	3942	330						22.53096
47DH021	114.12832	10344	3571	65						22.55939
47DH022	114.12832	10344	3572	110						22.55939
47DH023	114.12832	10344	3573	215						22.55939
47GH021	114.12832	10344	3581	65						22.55939
47GH022	114.12832	10344	3582	110						22.55939
47GH023	114.12832	10344	3583	215						22.55939
55DD021	114.2288	9371	3611	10						22.6981
55DD022	114.2288	9371	3612	160						22.6981
55DD023	114.2288	9371	3613	245						22.6981
55GD061	114.2288	9371	3621	5						22.6981
55GD062	114.2288	9371	3622	230						22.6981
55GD063	114.2288	9371	3623	345						22.6981
35GA441	113.922929	9338	4151	90						22.505904
35GA442	113.922929	9338	4152	190						22.505904
35GA443	113.922929	9338	4153	350						22.505904
16DB251	114.10415	10136	3931	30						22.54876
16DB252	114.10415	10136	3932	150						22.54876
16DB252	114.10415	10136	3932	150						22.54876
16DB253	114.10415	10136	3933	270						22.54876
16DB253	114.10415	10136	3933	270						22.54876
16GB231	114.10415	10136	3941	325						22.54876
16GB232	114.10415	10136	3942	200						22.54876
16GB233	114.10415	10136	3943	280						22.54876
16GB233	114.10415	10136	3943	265						22.54876
40DA011	113.89279	9349	3881	85						22.56157
40DA012	113.89279	9349	3882	180						22.56157
40DA013	113.89279	9349	3883	345						22.56157
40GA011	113.89279	9349	3891	60						22.56157
40GA012	113.89279	9349	3892	180						22.56157
40GA013	113.89279	9349	3893	350						22.56157
53GG341	114.21634	9518	4601	0						22.63281
53GG342	114.21634	9518	4602	180						22.63281
53GG343	114.21634	9518	4603	315						22.63281
49GD011	114.23166	9762	4111	60						22.56138
49GD012	114.23166	9762	4112	220						22.56138
49GD013	114.23166	9762	4113	300						22.56138
30DB171	114.21558	9328	3661	80						22.67054
30DB172	114.21558	9328	3662	145						22.67054
30DB173	114.21558	9328	3663	230						22.67054
30GB071	114.21558	9328	3951	75						22.67054
30GB072	114.21558	9328	3952	190						22.67054
30GB073	114.21558	9328	3953	290						22.67054
56GC021	114.20487	9376	3551	80						22.67731
56GC022	114.20487	9376	3552	340						22.67731
56GC023	114.20487	9376	3553	200						22.67731
56DC021	114.20821	9376	3561	40						22.67213
56DC022	114.20821	9376	3562	180						22.67213
56DC023	114.20821	9376	3563	240						22.67213
56GC031	114.20821	9376	3571	350						22.67213
56GC032	114.20821	9376	3572	100						22.67213
56GC033	114.20821	9376	3573	220						22.67213
38GA010	114.04301	9344	3550	0						22.55376
47DH201	114.09823	10344	4261	40						22.56505
47DH202	114.09823	10344	4262	160						22.56505
47DH203	114.09823	10344	4263	250						22.56505
47GH531	114.09823	10344	4271	30						22.56505
47GH532	114.09823	10344	4272	160						22.56505
47GH533	114.09823	10344	4273	240						22.56505
37GA201	113.93464	9342	3911	100						22.62775
37GA202	113.93464	9342	3912	190						22.62775
37GA203	113.93464	9342	3913	340						22.62775
37GA251	113.92941	9342	3981	120						22.63697
37GA252	113.92941	9342	3982	160						22.63697
37GA253	113.92941	9342	3983	330						22.63697
56GC041	114.1504	9376	3591	0						22.656
56GC042	114.1504	9376	3592	150						22.656
56GC043	114.1504	9376	3593	240						22.656
52DH121	113.96402	9381	3871	45						22.54324
52DH122	113.96402	9381	3872	140						22.54324
52DH123	113.96402	9381	3873	260						22.54324
52GH221	113.96402	9381	3881	5						22.54324
52GH221	113.96402	9381	3881	20						22.54324
52GH222	113.96402	9381	3882	90						22.54324
52GH223	113.96402	9381	3883	20						22.54324
52GH231	113.96243	9381	3901	90						22.53913
52GH232	113.96243	9381	3902	200						22.53913
52GH233	113.96243	9381	3903	310						22.53913
38DB031	114.03449	9345	3601	50						22.60762
38DB032	114.03449	9345	3602	110						22.60762
38DB033	114.03449	9345	3603	320						22.60762
38GB042	114.03449	9345	3612	160						22.60762
16GB051	114.09364	10136	3621	50						22.56064
16GB051	114.09364	10136	3621	50						22.56064
16GB052	114.09364	10136	3622	160						22.56064
16GB052	114.09364	10136	3622	160						22.56064
16GB053	114.09364	10136	3623	250						22.56064
16GB053	114.09364	10136	3623	280						22.56064
16DB051	114.08358	10136	4041	55						22.55405
16DB051	114.08358	10136	4041	55						22.55405
16DB052	114.08358	10136	4042	270						22.55405
16DB052	114.08358	10136	4042	270						22.55405
16GB431	114.08358	10136	4051	0						22.55405
16GB431	114.08358	10136	4051	0						22.55405
16GB431	114.08358	10136	4051	30						22.55405
16GB431	114.08358	10136	4051	30						22.55405
16GB432	114.08358	10136	4052	90						22.55405
16GB432	114.08358	10136	4052	90						22.55405
16GB433	114.08358	10136	4053	270						22.55405
16GB433	114.08358	10136	4053	270						22.55405
16GA700	114.10157	10135	4380	0						22.55849
27GA120	114.11361	10135	3930	0						22.54626
53DH011	114.12384	9382	3671	30						22.57287
53DH012	114.12384	9382	3672	105						22.57287
53DH012	114.12384	9382	3672	165						22.57287
53DH013	114.12384	9382	3673	240						22.57287
53GH131	114.12384	9382	3841	330						22.57287
53GH132	114.12384	9382	3842	165						22.57287
53GH133	114.12384	9382	3843	270						22.57287
53GH310	114.12847	9382	4020	0						22.57918
23DB011	114.0589	10168	3551	115						22.63773
23DB012	114.0589	10168	3552	180						22.63773
23DB013	114.0589	10168	3553	285						22.63773
23GB011	114.0589	10168	3561	85						22.63773
23GB012	114.0589	10168	3562	180						22.63773
23GB013	114.0589	10168	3563	285						22.63773
23DB021	114.0664	10168	3571	130						22.6308
23DB022	114.0664	10168	3572	200						22.6308
23DB023	114.0664	10168	3573	330						22.6308
23GB021	114.0664	10168	3581	55						22.6308
23GB022	114.0664	10168	3582	230						22.6308
23GB023	114.0664	10168	3583	320						22.6308
45DC341	113.84508	9765	4231	60						22.75555
45DC342	113.84508	9765	4232	240						22.75555
45DC343	113.84508	9765	4233	340						22.75555
45GC361	113.84508	9765	4241	150						22.75555
45GC362	113.84508	9765	4242	240						22.75555
45GC363	113.84508	9765	4243	340						22.75555
52DB071	113.90463	9750	3761	65						22.56316
52DB072	113.90463	9750	3762	180						22.56316
52DB073	113.90463	9750	3763	320						22.56316
52GB161	113.90463	9750	3771	45						22.56316
52GB162	113.90463	9750	3772	180						22.56316
52GB163	113.90463	9750	3773	320						22.56316
47GH050	114.11673	10344	3610	0						22.5596
40GA080	113.89802	9349	3920	0						22.56283
32DB151	114.10662	9332	4171	100						22.54305
32DB152	114.10662	9332	4172	180						22.54305
32DB153	114.10662	9332	4173	260						22.54305
32GB441	114.10662	9332	4181	45						22.54305
32GB442	114.10662	9332	4182	220						22.54305
32GB443	114.10662	9332	4183	290						22.54305
52GB310	113.906	9750	4000	0						22.55917
52GB231	113.90718	9750	3851	20						22.55856
52GB232	113.90718	9750	3852	110						22.55856
52GB233	113.90718	9750	3853	320						22.55856
39GA011	113.88354	9346	3561	20						22.56564
39GA012	113.88354	9346	3562	170						22.56564
39GA013	113.88354	9346	3563	250						22.56564
39GA020	113.87987	9346	3570	0						22.56339
39GA030	113.87987	9346	3580	0						22.56339
40GA110	113.90005	9349	3930	0						22.56304
40GA140	113.8965	9349	3940	0						22.56595
54GE080	113.90059	10342	3630	0						22.57029
47DH211	114.1087	10344	4281	40						22.568
47DH212	114.1087	10344	4282	130						22.568
47DH213	114.1087	10344	4283	240						22.568
47DH221	114.1084	10344	4291	140						22.5723
47DH222	114.1084	10344	4292	160						22.5723
47DH223	114.1084	10344	4293	330						22.5723
47GH961	114.1084	10344	5071	150						22.5723
47GH962	114.1084	10344	5072	240						22.5723
47GH963	114.1084	10344	5073	330						22.5723
21DB031	114.08124	10164	3771	30						22.54439
21DB032	114.08124	10164	3772	70						22.54439
21DB033	114.08124	10164	3773	280						22.54439
21GB021	114.08124	10164	3881	30						22.54439
21GB022	114.08124	10164	3882	70						22.54439
21GB023	114.08124	10164	3883	320						22.54439
40GA160	113.89092	9349	3950	0						22.56649
50DF031	114.02026	9724	3981	0						22.65248
50DF032	114.02026	9724	3982	180						22.65248
50DF033	114.02026	9724	3983	230						22.65248
50GF042	114.02026	9724	3992	110						22.65248
50GF043	114.02026	9724	3993	200						22.65248
G1D2021	113.92986	10352	3581	70						22.68439
G1D2022	113.92986	10352	3582	190						22.68439
G1D2023	113.92986	10352	3583	300						22.68439
G1G2031	113.92986	10352	3591	45						22.68439
G1G2032	113.92986	10352	3592	190						22.68439
G1G2033	113.92986	10352	3593	320						22.68439
40DA111	113.89628	9349	3971	30						22.56886
40DA112	113.89628	9349	3972	140						22.56886
40DA113	113.89628	9349	3973	270						22.56886
40GA341	113.89628	9349	3981	15						22.56886
40GA342	113.89628	9349	3982	125						22.56886
40GA343	113.89628	9349	3983	295						22.56886
54DD011	113.95408	9365	3581	110						22.57508
54DD012	113.95408	9365	3582	200						22.57508
54DD013	113.95408	9365	3583	335						22.57508
54GD041	113.95408	9365	3591	130						22.57508
54GD042	113.95408	9365	3592	190						22.57508
54GD043	113.95408	9365	3593	320						22.57508
49GD020	114.24253	9762	4120	0						22.56523
13DB321	114.05518	10130	4151	60						22.51445
13DB322	114.05518	10130	4152	220						22.51445
13DB323	114.05518	10130	4153	280						22.51445
13GB301	114.05518	10130	4161	40						22.51445
13GB302	114.05518	10130	4162	240						22.51445
13GB303	114.05518	10130	4163	300						22.51445
13DB331	114.0514	10130	4171	30						22.50602
13DB331	114.0514	10130	4171	30						22.50602
13DB332	114.0514	10130	4172	330						22.50602
13GB311	114.0514	10130	4181	45						22.50602
13GB311	114.0514	10130	4181	20						22.50602
13GB312	114.0514	10130	4182	290						22.50602
13GB321	114.0418	10130	4201	90						22.50947
13GB322	114.0418	10130	4202	290						22.50947
55DD061	114.21942	9371	3701	100						22.69981
55DD062	114.21942	9371	3702	240						22.69981
55DD063	114.21942	9371	3703	30						22.69981
55GD111	114.21942	9371	3711	100						22.69981
55GD112	114.21942	9371	3712	175						22.69981
55GD113	114.21942	9371	3713	310						22.69981
05GA021	114.1276	10146	3571	120						22.54577
05GA022	114.1276	10146	3572	245						22.54577
05GA023	114.1276	10146	3573	355						22.54577
21GB030	114.08013	10164	3930	0						22.54276
04DB021	113.97108	10145	3571	50						22.55834
04DB021	113.97108	10145	3571	50						22.55834
04DB021	113.97108	10145	3571	50						22.55834
04DB022	113.97108	10145	3572	160						22.55834
04DB022	113.97108	10145	3572	160						22.55834
04DB022	113.97108	10145	3572	160						22.55834
04DB022	113.97108	10145	3572	160						22.55834
04DB023	113.97108	10145	3573	260						22.55834
04DB023	113.97108	10145	3573	260						22.55834
04DB023	113.97108	10145	3573	280						22.55834
04GB021	113.97108	10145	3581	120						22.55834
04GB022	113.97108	10145	3582	130						22.55834
04GB023	113.97108	10145	3583	60						22.55834
16DA151	114.1044	10135	4401	125						22.5573
16DA152	114.1044	10135	4402	200						22.5573
16DA153	114.1044	10135	4403	350						22.5573
16GA591	114.1044	10135	4411	120						22.5573
16GA591	114.1044	10135	4411	120						22.5573
16GA592	114.1044	10135	4412	245						22.5573
16GA593	114.1044	10135	4413	320						22.5573
54GC201	113.92073	9363	4261	80						22.52199
54GC202	113.92073	9363	4262	160						22.52199
54GC203	113.92073	9363	4263	290						22.52199
16DA121	114.10463	10135	3741	70						22.56213
16DA121	114.10463	10135	3741	70						22.56213
16DA122	114.10463	10135	3742	210						22.56213
16DA123	114.10463	10135	3743	320						22.56213
16DA123	114.10463	10135	3743	320						22.56213
16GA081	114.10463	10135	3821	40						22.56213
16GA081	114.10463	10135	3821	40						22.56213
16GA082	114.10463	10135	3822	260						22.56213
16GA082	114.10463	10135	3822	260						22.56213
16GA083	114.10463	10135	3823	320						22.56213
16GA083	114.10463	10135	3823	300						22.56213
05DA021	114.13725	10146	3591	30						22.55192
05DA022	114.13725	10146	3592	220						22.55192
05DA022	114.13725	10146	3592	220						22.55192
05DA023	114.13725	10146	3593	260						22.55192
49GA181	114.13948	9783	3911	10						22.55373
49GA181	114.13948	9783	3911	10						22.55373
53GH341	114.1217	9382	4051	170						22.5754
53GH342	114.1217	9382	4052	230						22.5754
53GH343	114.1217	9382	4053	330						22.5754
53DH081	114.11937	9382	3741	60						22.57236
53DH082	114.11937	9382	3742	200						22.57236
53DH083	114.11937	9382	3743	350						22.57236
53GH351	114.11937	9382	4061	140						22.57236
53GH352	114.11937	9382	4062	280						22.57236
53GH353	114.11937	9382	4063	40						22.57236
47GH071	114.12158	10344	3631	40						22.56436
47GH072	114.12158	10344	3632	165						22.56436
47GH073	114.12158	10344	3633	310						22.56436
29GA091	114.33765	9325	4131	90						22.59731
29GA092	114.33765	9325	4132	230						22.59731
53DH091	114.11567	9382	3751	350						22.59044
53DH092	114.11567	9382	3752	185						22.59044
53DH093	114.11567	9382	3753	310						22.59044
53GH361	114.11567	9382	4071	80						22.59044
53GH362	114.11567	9382	4072	145						22.59044
53GH363	114.11567	9382	4073	310						22.59044
39DB021	113.86024	9347	3591	40						22.58304
39DB022	113.86024	9347	3592	180						22.58304
39DB023	113.86024	9347	3593	290						22.58304
39GB041	113.86024	9347	3601	50						22.58304
39GB042	113.86024	9347	3602	220						22.58304
39GB043	113.86024	9347	3603	310						22.58304
54GB110	113.99202	9363	3840	0						22.53188
51DG041	114.28624	9361	3631	60						22.66982
51DG042	114.28624	9361	3632	190						22.66982
51DG043	114.28624	9361	3633	270						22.66982
51GG061	114.28624	9361	3641	20						22.66982
51GG062	114.28624	9361	3642	205						22.66982
51GG063	114.28624	9361	3643	285						22.66982
51GG071	114.30616	9361	3651	40						22.68081
51GG072	114.30616	9361	3652	120						22.68081
51GG073	114.30616	9361	3653	230						22.68081
46GH051	113.90856	9367	3611	30						22.48372
46GH052	113.90856	9367	3612	140						22.48372
46GH053	113.90856	9367	3613	225						22.48372
46GH053	113.90856	9367	3613	225						22.48372
34DB021	113.80865	9337	65400	110						22.78446
34DB022	113.80865	9337	65401	90						22.78446
34GB011	113.80865	9337	65402	90						22.78446
34GB012	113.80865	9337	65403	120						22.78446
49GD360	114.22965	9762	3860	0						22.55612
12DB021	113.80107	10161	3581	10						22.70994
12DB022	113.80107	10161	3582	90						22.70994
12DB023	113.80107	10161	3583	270						22.70994
05GB010	114.11791	10147	4470	0						22.53633
47GE241	114.13439	9782	65530	0						22.64961
47GE242	114.13439	9782	3922	190						22.64961
54GB031	113.99813	9363	3581	40						22.53006
54GB032	113.99813	9363	3582	100						22.53006
54GB033	113.99813	9363	3583	240						22.53006
36DB011	113.93206	9341	3961	110						22.52858
36DB012	113.93206	9341	3962	250						22.52858
36DB013	113.93206	9341	3963	320						22.52858
36GB051	113.93206	9341	3971	110						22.52858
36GB052	113.93206	9341	3972	250						22.52858
36GB053	113.93206	9341	3973	320						22.52858
32GB011	114.09935	9332	3551	120						22.53975
32GB012	114.09935	9332	3552	230						22.53975
32GB013	114.09935	9332	3553	5						22.53975
32GB021	114.09656	9332	3571	30						22.5377
32GB021	114.09656	9332	3571	30						22.5377
32GB022	114.09656	9332	3572	290						22.5377
32GB022	114.09656	9332	3572	285						22.5377
32DB021	114.1039	9332	3581	25						22.54037
32DB022	114.1039	9332	3582	120						22.54037
32DB023	114.1039	9332	3583	300						22.54037
32GB031	114.1039	9332	3591	350						22.54037
32GB032	114.1039	9332	3592	200						22.54037
32GB033	114.1039	9332	3593	270						22.54037
04GB040	113.97302	10145	3620	0						22.55124
24DA011	114.1081	10169	3551	0						22.61056
24DA012	114.1081	10169	3552	180						22.61056
24DA012	114.1081	10169	3552	180						22.61056
24DA012	114.1081	10169	3552	180						22.61056
24DA013	114.1081	10169	3553	275						22.61056
24GA011	114.1081	10169	3561	30						22.61056
24GA011	114.1081	10169	3561	30						22.61056
24GA012	114.1081	10169	3562	140						22.61056
24GA013	114.1081	10169	3563	275						22.61056
44DC321	114.1175	10343	4571	90						22.60289
44DC321	114.1175	10343	4571	60						22.60289
44DC322	114.1175	10343	4572	130						22.60289
44DC323	114.1175	10343	4573	270						22.60289
44GC191	114.12932	10343	3751	75						22.61401
44GC193	114.12932	10343	3753	290						22.61401
44GC661	114.1175	10343	4361	60						22.60289
44GC661	114.1175	10343	4361	60						22.60289
44GC662	114.1175	10343	4362	160						22.60289
44GC663	114.1175	10343	4363	250						22.60289
44DC311	114.1119	10343	4561	40						22.60854
44DC312	114.1119	10343	4562	255						22.60854
44DC313	114.1119	10343	4563	300						22.60854
44GC651	114.1119	10343	4351	40						22.60854
44GC652	114.1119	10343	4352	270						22.60854
44GC653	114.1119	10343	4353	200						22.60854
18GB181	114.10197	10139	3891	20						22.59251
18GB182	114.10197	10139	3892	70						22.59251
44GC640	114.11238	10343	4340	0						22.60342
18GB021	114.11671	10139	3581	30						22.58409
18GB022	114.11671	10139	3582	210						22.58409
18GB022	114.11671	10139	3582	210						22.58409
18GB023	114.11671	10139	3583	320						22.58409
49GA051	114.1345	9783	3601	80						22.57731
49GA052	114.1345	9783	3602	270						22.57731
49GA053	114.1345	9783	3603	0						22.57731
53GH871	114.13016	9382	4821	130						22.58967
53GH872	114.13016	9382	4822	180						22.58967
53GH873	114.13016	9382	4823	320						22.58967
18DA041	114.1063	10139	3951	90						22.60103
18DA042	114.1063	10139	3952	180						22.60103
18DA042	114.1063	10139	3952	180						22.60103
18DA042	114.1063	10139	3952	180						22.60103
18DA043	114.1063	10139	3953	320						22.60103
18GA011	114.1063	10139	3961	90						22.60103
18GA011	114.1063	10139	3961	90						22.60103
18GA012	114.1063	10139	3962	170						22.60103
18GA013	114.1063	10139	3963	330						22.60103
44DC291	114.11141	10343	4541	25						22.60202
44DC292	114.11141	10343	4542	240						22.60202
44DC293	114.11141	10343	4543	285						22.60202
44DC293	114.11141	10343	4543	285						22.60202
44GC591	114.11141	10343	4291	45						22.60202
44GC592	114.11141	10343	4292	240						22.60202
44GC592	114.11141	10343	4292	240						22.60202
44GC593	114.11141	10343	4293	300						22.60202
22GB021	114.08008	10166	3681	150						22.53928
22GB022	114.08008	10166	3682	230						22.53928
22GB023	114.08008	10166	3683	300						22.53928
38DA301	114.041	9344	4391	20						22.55023
38DA302	114.041	9344	4392	200						22.55023
38DA303	114.041	9344	4393	320						22.55023
38GA561	114.041	9344	4401	20						22.55023
38GA562	114.041	9344	4402	200						22.55023
38GA563	114.041	9344	4403	320						22.55023
48DA081	114.05981	9712	3811	100						22.57536
48DA082	114.05981	9712	3812	310						22.57536
48DA083	114.05981	9712	3813	320						22.57536
48GA201	114.05981	9712	3821	130						22.57536
48GA202	114.05981	9712	3822	215						22.57536
48GA203	114.05981	9712	3823	315						22.57536
14GA030	114.06346	10131	3570	0						22.53841
14GA040	114.06354	10131	3580	0						22.53901
41GB310	114.05764	9351	4070	0						22.56377
31DA051	114.0638	10166	4001	35						22.53713
31DA052	114.0638	10166	4002	0						22.53713
31DA052	114.0638	10166	4002	0						22.53713
14GA060	114.06242	10131	3590	0						22.53923
16GA760	114.10373	10135	4460	0						22.55754
18DB031	114.10912	10139	3591	340						22.58788
18DB032	114.10912	10139	3592	30						22.58788
18DB033	114.10912	10139	3593	150						22.58788
16GA300	114.10317	10135	3900	0						22.55788
55GF011	114.30511	9373	3551	95						22.71027
55GF012	114.30511	9373	3552	215						22.71027
55GF013	114.30511	9373	3553	340						22.71027
08DB141	114.02589	10153	3821	70						22.71969
08DB142	114.02589	10153	3822	190						22.71969
08DB143	114.02589	10153	3823	310						22.71969
08GB151	114.02589	10153	3831	20						22.71969
08GB152	114.02589	10153	3832	190						22.71969
08GB153	114.02589	10153	3833	330						22.71969
08GB153	114.02589	10153	3833	330						22.71969
56DB061	114.05943	9375	3641	250						22.68613
56GB051	114.05943	9375	3651	180						22.68613
56GB051	114.05943	9375	3651	180						22.68613
56GB052	114.05943	9375	3652	300						22.68613
56GB052	114.05943	9375	3652	300						22.68613
56GB052	114.05943	9375	3652	300						22.68613
56GB053	114.05943	9375	3653	340						22.68613
56GB053	114.05943	9375	3653	340						22.68613
56GB061	114.05127	9375	3671	10						22.69545
56GB062	114.05127	9375	3672	120						22.69545
56GB063	114.05127	9375	3673	220						22.69545
49GD701	114.18115	9762	4521	90						22.55665
49GD702	114.18115	9762	4522	280						22.55665
49GD703	114.18115	9762	4523	325						22.55665
24GA041	114.11119	10169	3631	60						22.61457
24GA042	114.11119	10169	3632	160						22.61457
24GA043	114.11119	10169	3633	285						22.61457
58DA181	113.91759	9709	3891	100						22.72232
58DA182	113.91759	9709	3892	160						22.72232
58DA183	113.91759	9709	3893	270						22.72232
58GA181	113.91759	9709	3901	330						22.72232
58GA182	113.91759	9709	3902	170						22.72232
58GA183	113.91759	9709	3903	240						22.72232
G1G4041	113.90114	10354	3601	55						22.71821
G1G4041	113.90114	10354	3601	120						22.71821
G1G4042	113.90114	10354	3602	150						22.71821
G1G4043	113.90114	10354	3603	335						22.71821
28DA211	114.02833	10173	3921	120						22.53142
28DA213	114.02833	10173	3923	350						22.53142
46DC031	113.87065	9723	3601	160						22.59073
46DC032	113.87065	9723	3602	290						22.59073
46GC041	113.87065	9723	3611	70						22.59073
46GC042	113.87065	9723	3612	160						22.59073
46GC043	113.87065	9723	3613	280						22.59073
22GA041	114.09066	10165	4341	40						22.54697
22GA041	114.09066	10165	4341	40						22.54697
22GA041	114.09066	10165	4341	40						22.54697
22GA041	114.09066	10165	4341	40						22.54697
22GA042	114.09066	10165	4342	140						22.54697
22GA042	114.09066	10165	4342	140						22.54697
22GA043	114.09066	10165	4343	290						22.54697
22GA043	114.09066	10165	4343	290						22.54697
22GA043	114.09066	10165	4343	220						22.54697
22GA043	114.09066	10165	4343	220						22.54697
54DE031	113.91147	10342	3681	70						22.58477
54DE031	113.91147	10342	3681	70						22.58477
54DE032	113.91147	10342	3682	170						22.58477
54DE033	113.91147	10342	3683	270						22.58477
54GE121	113.91147	10342	3691	80						22.58477
54GE121	113.91147	10342	3691	80						22.58477
54GE122	113.91147	10342	3692	190						22.58477
54GE123	113.91147	10342	3693	270						22.58477
54DE041	113.90907	10342	3701	50						22.56835
54DE042	113.90907	10342	3702	180						22.56835
54DE043	113.90907	10342	3703	300						22.56835
54GE131	113.90907	10342	3711	30						22.56835
54GE132	113.90907	10342	3712	160						22.56835
54GE133	113.90907	10342	3713	330						22.56835
41GB320	114.06057	9351	4090	0						22.56296
22DA121	114.09459	10165	4351	0						22.54286
22DA122	114.09459	10165	4352	0						22.54286
14GA170	114.07008	10131	3620	0						22.54501
46GH071	113.885066	9367	3641	85						22.483908
46GH072	113.885066	9367	65402	170						22.483908
46GH073	113.885066	9367	65403	275						22.483908
22DB041	114.0802	10166	3641	50						22.53333
22DB041	114.0802	10166	3641	50						22.53333
22DB042	114.0802	10166	3642	255						22.53333
22GB071	114.0802	10166	3651	40						22.53333
22GB071	114.0802	10166	3651	40						22.53333
22GB072	114.0802	10166	3652	250						22.53333
36GA040	113.94634	9340	3580	0						22.54186
28GA070	114.02613	10173	3630	0						22.5366
52DG011	113.90254	9362	3591	55						22.58066
52DG012	113.90254	9362	3592	140						22.58066
52DG013	113.90254	9362	3593	300						22.58066
52GG051	113.90254	9362	3601	55						22.58066
52GG051	113.90254	9362	3601	55						22.58066
52GG051	113.90254	9362	3601	55						22.58066
52GG052	113.90254	9362	3602	190						22.58066
52GG052	113.90254	9362	3602	190						22.58066
52GG053	113.90254	9362	3603	320						22.58066
54GE540	113.8993	10342	4370	0						22.5729
28GA080	114.02654	10173	3640	0						22.53905
46GH080	113.91458	9367	3650	0						22.49099
06DB151	114.1362	10148	4191	20						22.58287
06DB152	114.1362	10148	4192	150						22.58287
06DB153	114.1362	10148	4193	310						22.58287
06GB111	114.1362	10148	4201	20						22.58287
06GB112	114.1362	10148	4202	150						22.58287
06GB113	114.1362	10148	4203	310						22.58287
53GH170	114.1248	9382	3880	0						22.57306
54GE141	113.90523	10342	3731	140						22.58432
54GE142	113.90523	10342	3732	230						22.58432
54GE143	113.90523	10342	3733	340						22.58432
54DB471	114.00864	9363	5411	330						22.53845
54DB472	114.00864	9363	5412	300						22.53845
54DB473	114.00864	9363	5413	340						22.53845
54GB181	114.0044	9363	4001	10						22.539
54GB182	114.0044	9363	4002	70						22.539
54GB183	114.0044	9363	4003	260						22.539
23DB051	114.0518	10168	3661	40						22.635
23DB052	114.0518	10168	3662	140						22.635
23DB053	114.0518	10168	3663	290						22.635
23GB081	114.0518	10168	3671	20						22.635
23GB081	114.0518	10168	3671	20						22.635
23GB082	114.0518	10168	3672	140						22.635
23GB083	114.0518	10168	3673	290						22.635
06DA121	114.18217	10148	3901	0						22.63491
06DA122	114.18217	10148	3902	90						22.63491
06DA123	114.18217	10148	3903	190						22.63491
06GA251	114.18217	10148	3911	0						22.63491
06GA252	114.18217	10148	3912	90						22.63491
06GA253	114.18217	10148	3913	200						22.63491
53DG011	114.23282	9518	3551	50						22.64684
53DG012	114.23282	9518	3552	250						22.64684
53DG013	114.23282	9518	3553	310						22.64684
53GG011	114.23282	9518	3561	50						22.64684
53GG012	114.23282	9518	3562	250						22.64684
53GG013	114.23282	9518	3563	310						22.64684
37GA321	113.92277	9342	4011	65						22.61758
37GA322	113.92277	9342	4012	210						22.61758
37GA323	113.92277	9342	4013	325						22.61758
08GA021	113.99566	10152	3561	70						22.68634
08GA022	113.99566	10152	3562	165						22.68634
08GA023	113.99566	10152	3563	330						22.68634
08GA023	113.99566	10152	3563	330						22.68634
08GA023	113.99566	10152	3563	330						22.68634
41DA021	113.99867	9350	3571	110						22.68211
41DA022	113.99867	9350	3572	130						22.68211
41DA023	113.99867	9350	3573	170						22.68211
41DA023	113.99867	9350	3573	170						22.68211
29DA021	114.30225	9325	3571	130						22.59685
29DA022	114.30225	9325	3572	215						22.59685
29DA023	114.30225	9325	3573	320						22.59685
29GA021	114.30225	9325	3581	110						22.59685
29GA022	114.30225	9325	3582	160						22.59685
29GA023	114.30225	9325	3583	250						22.59685
53GE051	114.47078	9760	3561	65						22.59345
53GE052	114.47078	9760	3562	145						22.59345
53GE053	114.47078	9760	3563	330						22.59345
45DC161	113.84274	9765	3871	50						22.74825
45DC161	113.84274	9765	3871	40						22.74825
45DC161	113.84274	9765	3871	50						22.74825
45DC161	113.84274	9765	3871	50						22.74825
45DC162	113.84274	9765	3872	170						22.74825
45DC163	113.84274	9765	3873	310						22.74825
45GC241	113.84274	9765	4001	40						22.74825
45GC242	113.84274	9765	4002	200						22.74825
45GC243	113.84274	9765	4003	305						22.74825
59DA170	114.01038	9710	3960	0						22.73206
59GA261	114.01038	9710	3971	60						22.73206
59GA261	114.01038	9710	3971	60						22.73206
59GA261	114.01038	9710	3971	12						22.73206
59GA262	114.01038	9710	3972	130						22.73206
59GA263	114.01038	9710	3973	320						22.73206
56GD021	114.09356	9377	65413	110						22.73921
56GD022	114.09356	9377	65414	200						22.73921
56GD023	114.09356	9377	65415	320						22.73921
56GD023	114.09356	9377	65415	320						22.73921
57DC092	113.83819	10345	3742	210						22.69246
57DC093	113.83819	10345	3743	40						22.69246
57GC121	113.83819	10345	3751	15						22.69246
57GC122	113.83819	10345	3752	120						22.69246
02DA021	113.80149	9521	3581	110						22.7206
02DA022	113.80149	9521	3582	270						22.7206
02DA023	113.80149	9521	3583	330						22.7206
02GA031	113.80149	9521	3591	85						22.7206
02GA032	113.80149	9521	3592	200						22.7206
02GA033	113.80149	9521	3593	330						22.7206
34GB021	113.80076	9337	65404	125						22.78216
34GB022	113.80076	9337	65405	170						22.78216
34GB022	113.80076	9337	65405	300						22.78216
25GB221	113.91172	9784	3911	40						22.54133
25GB222	113.91172	9784	3912	190						22.54133
